Sample 10476 of the training set: {'input_ids': [0, 133, 3097, 3978, 5, 165, 14, 5, 165, 21, 15, 759, 508, 4, 50118, 894, 2002, 5, 165, 7, 422, 15491, 7, 1532, 61, 2433, 58, 5, 144, 505, 4, 50118, 133, 3097, 2327, 14, 5, 695, 21, 164, 88, 10, 319, 9, 430, 4, 50118, 894, 67, 2327, 14, 24, 74, 28, 769, 12, 1902, 2340, 1938, 14, 51, 956, 7, 1477, 819, 15, 99, 51, 222, 45, 14518, 4, 2, 2, 0, 2264, 222, 5, 3097, 206, 59, 5, 26794, 13433, 9, 5, 695, 116, 47385, 2, 0, 44385, 211, 35, 235, 479, 5143, 2156, 24, 630, 75, 173, 479, 407, 2156, 11, 10, 169, 2156, 14, 128, 29, 2156, 47, 216, 2156, 14, 128, 29, 2345, 9, 5, 7353, 631, 16, 14, 190, 2156, 224, 15, 5, 709, 278, 2682, 14, 52, 794, 2156, 5, 2156, 37463, 2156, 5, 1530, 14, 2156, 37463, 2156, 14, 22202, 26591, 21, 562, 77, 8348, 66, 5, 275, 881, 1530, 2156, 25522, 31375, 1536, 9834, 24303, 24, 21, 95, 25522, 417, 32062, 6920, 254, 24303, 47, 216, 2156, 24, 938, 75, 205, 615, 13, 25522, 417, 32062, 6920, 254, 24303, 13, 25522, 44970, 24303, 10, 25522, 417, 32062, 6920, 254, 24303, 10, 25522, 417, 32062, 6920, 254, 24303, 13, 10, 588, 467, 479, 2, 0, 17297, 495, 83, 35, 256, 5471, 479, 256, 119, 111, 1368, 5471, 479, 2, 0, 44385, 211, 35, 370, 25522, 417, 32062, 6920, 254, 24303, 47, 25522, 417, 32062, 6920, 254, 24303, 47, 2156, 25522, 31375, 1536, 9834, 24303, 7252, 407, 2156, 37463, 2156, 52, 202, 33, 2682, 7, 109, 479, 2, 0, 17297, 495, 83, 35, 8976, 479, 2, 0, 44385, 211, 35, 23129, 2156, 8, 2156, 37463, 38, 218, 75, 216, 407, 2156, 546, 23, 5, 414, 2156, 147, 2156, 47, 216, 25522, 417, 32062, 6920, 254, 24303, 99, 128, 29, 5, 25522, 417, 32062, 6920, 254, 24303, 99, 128, 29, 25522, 417, 32062, 6920, 254, 24303, 99, 128, 29, 3553, 99, 128, 29, 26293, 939, 364, 11380, 2156, 38, 206, 14, 128, 29, 25522, 417, 32062, 6920, 254, 24303, 14, 128, 29, 10, 205, 631, 479, 8901, 10, 143, 47, 33, 143, 4312, 59, 99, 1493, 25522, 31375, 1536, 9834, 24303, 1423, 47, 128, 241, 2053, 14, 47, 399, 75, 120, 7, 14, 47, 74, 101, 7, 109, 114, 47, 56, 55, 86, 17487, 23129, 2, 0, 17297, 495, 381, 35, 5534, 2156, 856, 10, 319, 9, 631, 479, 3047, 52, 667, 10, 319, 9, 579, 25522, 44970, 24303, 631, 2156, 8, 52, 630, 75, 173, 2156, 25522, 31375, 1536, 9834, 24303, 52, 3438, 209, 479, 5359, 25522, 31375, 1536, 9834, 24303, 52, 667, 456, 19, 5, 33087, 25911, 1905, 479, 38, 218, 75, 216, 2230, 142, 52, 1381, 25522, 417, 32062, 6920, 254, 24303, 52, 25522, 417, 32062, 6920, 254, 24303, 103, 25522, 417, 32062, 6920, 254, 24303, 65, 9280, 14, 630, 75, 173, 479, 12698, 2156, 18774, 24, 2156, 402, 25522, 44970, 24303, 38, 218, 75, 216, 2230, 2, 0, 44385, 211, 35, 256, 119, 111, 1368, 5471, 479, 2, 0, 2], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': [-1, 0, 1, 5]}.
***** Running training *****
  Num examples = 10950
  Num Epochs = 5
  Instantaneous batch size per device = 2
  Total train batch size (w. parallel, distributed & accumulation) = 2
  Gradient Accumulation steps = 1
Loss at step 4870: 1.7026
Loss at step 4880: 1.0956
Loss at step 4890: 2.0860
Loss at step 4900: 1.4075
Loss at step 4910: 0.6278
Loss at step 4920: 1.6647
Loss at step 4930: 0.8795
Loss at step 4940: 0.9524
Loss at step 4950: 0.8627
Loss at step 4960: 0.6301
Loss at step 4970: 1.1308
Loss at step 4980: 1.3571
Loss at step 4990: 1.0590
Loss at step 5000: 0.7127
Loss at step 5010: 1.0403
Loss at step 5020: 0.7343
Loss at step 5030: 0.8191
Loss at step 5040: 1.2152
Loss at step 5050: 1.6381
Loss at step 5060: 1.5409
Loss at step 5070: 0.9538
Loss at step 5080: 0.9030
Loss at step 5090: 1.0289
Loss at step 5100: 1.1539
Loss at step 5110: 0.5922
Loss at step 5120: 0.5985
Loss at step 5130: 1.1758
Loss at step 5140: 1.2991
Loss at step 5150: 0.7345
Loss at step 5160: 0.6774
Loss at step 5170: 0.4606
Loss at step 5180: 1.0195
Loss at step 5190: 0.6504
Loss at step 5200: 2.4482
Loss at step 5210: 0.7486
Loss at step 5220: 1.3181
Loss at step 5230: 0.7282
Loss at step 5240: 0.9886
Loss at step 5250: 1.5345
Loss at step 5260: 1.5288
Loss at step 5270: 0.7396
Loss at step 5280: 1.0502
Loss at step 5290: 1.0758
Loss at step 5300: 0.5598
Loss at step 5310: 0.8694
Loss at step 5320: 0.6689
Loss at step 5330: 1.1063
Loss at step 5340: 1.3376
Loss at step 5350: 1.1775
Loss at step 5360: 1.0038
Loss at step 5370: 1.6625
Loss at step 5380: 1.2737
Loss at step 5390: 2.0374
Loss at step 5400: 0.9543
Loss at step 5410: 0.4553
Loss at step 5420: 1.0911
Loss at step 5430: 1.3126
Loss at step 5440: 1.8305
Loss at step 5450: 1.2155
Loss at step 5460: 1.1761
Loss at step 5470: 1.3165
Using the latest cached version of the module from /home/gaya/.cache/huggingface/modules/datasets_modules/metrics/recall/39d849ff49b976b6a0fd96ded18937147c0acfb9178109a493908b0275bbcc85 (last modified on Sat Nov 30 13:38:18 2024) since it couldn't be found locally at recall, or remotely on the Hugging Face Hub.
Using the latest cached version of the module from /home/gaya/.cache/huggingface/modules/datasets_modules/metrics/f1/4f006eef192effdc533301c01aff7e4922b5a427fbdf53c50b3db69887dbdada (last modified on Sat Nov 30 13:38:19 2024) since it couldn't be found locally at f1, or remotely on the Hugging Face Hub.
Using the latest cached version of the module from /home/gaya/.cache/huggingface/modules/datasets_modules/metrics/recall/39d849ff49b976b6a0fd96ded18937147c0acfb9178109a493908b0275bbcc85 (last modified on Sat Nov 30 13:38:18 2024) since it couldn't be found locally at recall, or remotely on the Hugging Face Hub.
Using the latest cached version of the module from /home/gaya/.cache/huggingface/modules/datasets_modules/metrics/f1/4f006eef192effdc533301c01aff7e4922b5a427fbdf53c50b3db69887dbdada (last modified on Sat Nov 30 13:38:19 2024) since it couldn't be found locally at f1, or remotely on the Hugging Face Hub.
***** Running testing *****
  Num examples = 1422
  Instantaneous batch size per device = 4
  Total eval batch size = 4
{'accuracy': 0.704119, 'precision': [0.862241, 0.382448, 0.590515], 'recall': [0.828289, 0.556709, 0.355651], 'f1': [0.844924, 0.453411, 0.443933]}
{'accuracy': 0.86345, 'precision': 0.590515, 'recall': 0.355651, 'f1': 0.443933, 'WordR': 0.130783}
Loss at step 5480: 0.9854
Loss at step 5490: 1.0775
Loss at step 5500: 0.4809
Loss at step 5510: 0.7998
Loss at step 5520: 0.0372
Loss at step 5530: 0.8568
Loss at step 5540: 0.7169
Loss at step 5550: 0.3917
Loss at step 5560: 0.4277
Loss at step 5570: 1.1735
Loss at step 5580: 0.8655
Loss at step 5590: 1.3775
Loss at step 5600: 1.2116
Loss at step 5610: 0.9385
Loss at step 5620: 2.0651
Loss at step 5630: 1.5391
Loss at step 5640: 1.1258
Loss at step 5650: 1.0549
Loss at step 5660: 0.9577
Loss at step 5670: 1.1107
Loss at step 5680: 0.5226
Loss at step 5690: 0.5442
Loss at step 5700: 1.0552
Loss at step 5710: 0.4310
Loss at step 5720: 1.0790
Loss at step 5730: 1.5608
Loss at step 5740: 0.7269
Loss at step 5750: 0.3065
Loss at step 5760: 1.1775
Loss at step 5770: 0.9461
Loss at step 5780: 1.1722
Loss at step 5790: 1.2270
Loss at step 5800: 1.0422
Loss at step 5810: 1.1395
Loss at step 5820: 0.2910
Loss at step 5830: 1.2333
Loss at step 5840: 0.4158
Loss at step 5850: 0.2449
Loss at step 5860: 0.7791
Loss at step 5870: 0.3354
Loss at step 5880: 0.8822
Loss at step 5890: 0.4156
Loss at step 5900: 1.0236
Loss at step 5910: 0.5001
Loss at step 5920: 1.2216
Loss at step 5930: 0.8091
Loss at step 5940: 0.4745
Loss at step 5950: 0.8174
Loss at step 5960: 0.5118
Loss at step 5970: 1.8647
Loss at step 5980: 1.1710
Loss at step 5990: 0.1601
Loss at step 6000: 1.0564
Loss at step 6010: 1.5041
Loss at step 6020: 1.1398
Loss at step 6030: 0.4692
Loss at step 6040: 0.8555
Loss at step 6050: 0.6913
Loss at step 6060: 0.5077
Loss at step 6070: 0.7147
Loss at step 6080: 0.2604
Loss at step 6090: 1.5086
Loss at step 6100: 0.5782
Loss at step 6110: 0.6865
Loss at step 6120: 0.4521
Loss at step 6130: 0.6904
Loss at step 6140: 0.4605
Loss at step 6150: 0.3836
Loss at step 6160: 1.4212
Loss at step 6170: 0.7776
Loss at step 6180: 1.1606
Loss at step 6190: 0.5692
Loss at step 6200: 0.7010
Loss at step 6210: 1.3238
Loss at step 6220: 0.9379
Loss at step 6230: 1.2664
Loss at step 6240: 0.6644
Loss at step 6250: 0.6551
Loss at step 6260: 1.3029
Loss at step 6270: 1.1095
Loss at step 6280: 0.7375
Loss at step 6290: 1.0115
Loss at step 6300: 0.8241
Loss at step 6310: 0.2761
Loss at step 6320: 0.1340
Loss at step 6330: 1.1395
Loss at step 6340: 1.4563
Loss at step 6350: 0.5147
Loss at step 6360: 0.8624
Loss at step 6370: 0.6283
Loss at step 6380: 1.5444
Loss at step 6390: 0.6005
Loss at step 6400: 0.3514
Loss at step 6410: 1.0605
Loss at step 6420: 1.1428
Loss at step 6430: 0.9879
Loss at step 6440: 1.0137
Loss at step 6450: 1.4330
Loss at step 6460: 0.7926
Loss at step 6470: 0.7194
Loss at step 6480: 1.5902
Loss at step 6490: 1.4086
Loss at step 6500: 1.0203
Loss at step 6510: 0.8336
Loss at step 6520: 0.9812
Loss at step 6530: 0.5135
Loss at step 6540: 1.1188
Loss at step 6550: 0.7837
Loss at step 6560: 0.9067
Loss at step 6570: 0.7203
Loss at step 6580: 1.7287
Loss at step 6590: 0.7979
Loss at step 6600: 0.8236
Loss at step 6610: 1.6138
Loss at step 6620: 0.9085
Loss at step 6630: 0.2607
Loss at step 6640: 0.9293
Loss at step 6650: 1.1632
Loss at step 6660: 0.7886
Loss at step 6670: 0.7025
Loss at step 6680: 1.1761
Loss at step 6690: 0.9908
Loss at step 6700: 0.8567
Loss at step 6710: 0.6563
Loss at step 6720: 0.9693
Loss at step 6730: 0.2524
Loss at step 6740: 0.7578
Loss at step 6750: 0.9223
Loss at step 6760: 0.8918
Loss at step 6770: 0.3476
Loss at step 6780: 1.1921
Loss at step 6790: 0.4487
Loss at step 6800: 0.9430
Loss at step 6810: 1.0275
Loss at step 6820: 0.7072
Loss at step 6830: 0.6359
Loss at step 6840: 0.7147
Loss at step 6850: 1.1576
Loss at step 6860: 1.2544
Loss at step 6870: 1.3820
Loss at step 6880: 1.4057
Loss at step 6890: 0.5962
Loss at step 6900: 1.2914
Loss at step 6910: 1.4961
Loss at step 6920: 1.1592
Loss at step 6930: 1.0700
Loss at step 6940: 0.7290
Loss at step 6950: 0.5426
Loss at step 6960: 0.7413
Loss at step 6970: 0.3305
Loss at step 6980: 0.4536
Loss at step 6990: 1.5860
Loss at step 7000: 1.5652
Loss at step 7010: 1.0910
Loss at step 7020: 0.8574
Loss at step 7030: 0.6183
Loss at step 7040: 0.2255
Loss at step 7050: 0.8025
Loss at step 7060: 0.6001
Loss at step 7070: 0.2583
Loss at step 7080: 0.2120
Loss at step 7090: 1.2880
Loss at step 7100: 1.2449
Loss at step 7110: 1.0569
Loss at step 7120: 0.5779
Loss at step 7130: 0.6188
Loss at step 7140: 0.5008
Loss at step 7150: 0.4402
Loss at step 7160: 0.7809
Loss at step 7170: 0.7484
Loss at step 7180: 0.9297
Loss at step 7190: 1.0340
Loss at step 7200: 0.8372
Loss at step 7210: 0.6353
Loss at step 7220: 0.2482
Loss at step 7230: 0.2514
Loss at step 7240: 0.7438
Loss at step 7250: 1.2952
Loss at step 7260: 0.5855
Loss at step 7270: 1.4001
Loss at step 7280: 0.9023
Loss at step 7290: 0.6122
Loss at step 7300: 1.4068
Loss at step 7310: 0.5646
Loss at step 7320: 1.6185
Loss at step 7330: 0.7239
Loss at step 7340: 1.1647
Loss at step 7350: 0.7135
Loss at step 7360: 0.8562
Loss at step 7370: 0.6834
Loss at step 7380: 0.9734
Loss at step 7390: 0.3274
Loss at step 7400: 0.5040
Loss at step 7410: 1.0538
Loss at step 7420: 0.2671
Loss at step 7430: 1.7182
Loss at step 7440: 1.5101
Loss at step 7450: 0.5404
Loss at step 7460: 0.9815
Loss at step 7470: 0.0883
Loss at step 7480: 0.7662
Loss at step 7490: 0.3844
Loss at step 7500: 1.0345
Loss at step 7510: 0.8579
Loss at step 7520: 1.3915
Loss at step 7530: 0.5122
Loss at step 7540: 0.9387
Loss at step 7550: 0.3727
Loss at step 7560: 0.4746
Loss at step 7570: 0.3132
Loss at step 7580: 1.2705
Loss at step 7590: 0.7376
Loss at step 7600: 1.1060
Loss at step 7610: 1.3790
Loss at step 7620: 1.1505
Loss at step 7630: 1.1625
Loss at step 7640: 1.0276
Loss at step 7650: 0.4893
Loss at step 7660: 0.7929
Loss at step 7670: 0.9683
Loss at step 7680: 1.3646
Loss at step 7690: 0.2322
Loss at step 7700: 0.5209
Loss at step 7710: 0.7185
Loss at step 7720: 0.7467
Loss at step 7730: 0.2165
Loss at step 7740: 0.0130
Loss at step 7750: 0.6474
Loss at step 7760: 0.9533
Loss at step 7770: 0.1634
Loss at step 7780: 0.4649
Loss at step 7790: 0.5259
Loss at step 7800: 0.6747
Loss at step 7810: 0.4749
Loss at step 7820: 0.3011
Loss at step 7830: 0.0998
Loss at step 7840: 0.7369
Loss at step 7850: 0.6892
Loss at step 7860: 0.6341
Loss at step 7870: 0.9253
Loss at step 7880: 0.4814
Loss at step 7890: 0.1243
Loss at step 7900: 0.6876
Loss at step 7910: 2.4350
Loss at step 7920: 0.9914
Loss at step 7930: 0.4802
Loss at step 7940: 1.4302
Loss at step 7950: 0.4787
Loss at step 7960: 0.9281
Loss at step 7970: 0.5040
Loss at step 7980: 0.4854
Loss at step 7990: 1.0129
Loss at step 8000: 0.6505
Loss at step 8010: 0.4254
Loss at step 8020: 1.8758
Loss at step 8030: 0.2853
Loss at step 8040: 1.7687
Loss at step 8050: 0.9681
Loss at step 8060: 0.6633
Loss at step 8070: 0.6478
Loss at step 8080: 0.7229
Loss at step 8090: 1.7743
Loss at step 8100: 1.4438
Loss at step 8110: 0.2437
Loss at step 8120: 1.1758
Loss at step 8130: 0.5505
Loss at step 8140: 0.5971
Loss at step 8150: 1.5413
Loss at step 8160: 0.5028
Loss at step 8170: 2.5081
Loss at step 8180: 1.0801
Loss at step 8190: 0.2839
Loss at step 8200: 0.4398
Loss at step 8210: 0.1923
Loss at step 8220: 0.7653
Loss at step 8230: 0.3859
Loss at step 8240: 0.9468
Loss at step 8250: 0.2012
Loss at step 8260: 0.6847
Loss at step 8270: 1.1204
Loss at step 8280: 0.1851
Loss at step 8290: 0.3624
Loss at step 8300: 2.6199
Loss at step 8310: 0.9147
Loss at step 8320: 0.4098
Loss at step 8330: 0.3410
Loss at step 8340: 0.9336
Loss at step 8350: 1.0697
Loss at step 8360: 1.5782
Loss at step 8370: 0.6132
Loss at step 8380: 0.5619
Loss at step 8390: 0.5361
Loss at step 8400: 0.1331
Loss at step 8410: 0.2046
Loss at step 8420: 0.2888
Loss at step 8430: 0.5055
Loss at step 8440: 0.5278
Loss at step 8450: 1.0864
Loss at step 8460: 0.3955
Loss at step 8470: 0.5894
Loss at step 8480: 0.5846
Loss at step 8490: 1.5916
Loss at step 8500: 1.0481
Loss at step 8510: 0.9024
Loss at step 8520: 0.6566
Loss at step 8530: 0.6000
Loss at step 8540: 0.1996
Loss at step 8550: 0.5292
Loss at step 8560: 0.5607
Loss at step 8570: 0.5445
Loss at step 8580: 0.0532
Loss at step 8590: 1.9528
Loss at step 8600: 0.6381
Loss at step 8610: 0.7694
Loss at step 8620: 0.5382
Loss at step 8630: 0.0736
Loss at step 8640: 0.5415
Loss at step 8650: 0.9193
Loss at step 8660: 0.1466
Loss at step 8670: 0.4471
Loss at step 8680: 1.1683
Loss at step 8690: 0.9069
Loss at step 8700: 2.4815
Loss at step 8710: 1.0252
Loss at step 8720: 0.6649
Loss at step 8730: 0.1283
Loss at step 8740: 0.0892
Loss at step 8750: 0.1708
Loss at step 8760: 0.1651
Loss at step 8770: 1.0677
Loss at step 8780: 0.4206
Loss at step 8790: 0.9471
Loss at step 8800: 1.0760
Loss at step 8810: 0.2331
Loss at step 8820: 0.6011
Loss at step 8830: 0.6785
Loss at step 8840: 0.5157
Loss at step 8850: 0.3819
Loss at step 8860: 0.9121
Loss at step 8870: 0.4041
Loss at step 8880: 0.9821
Loss at step 8890: 0.2417
Loss at step 8900: 0.3492
Loss at step 8910: 0.5321
Loss at step 8920: 0.4328
Loss at step 8930: 0.8272
Loss at step 8940: 0.0268
Loss at step 8950: 0.9035
Loss at step 8960: 0.9447
Loss at step 8970: 0.1981
Loss at step 8980: 0.5153
Loss at step 8990: 1.4282
Loss at step 9000: 0.7794
Loss at step 9010: 0.3731
Loss at step 9020: 0.5658
Loss at step 9030: 1.1075
Loss at step 9040: 0.7504
Loss at step 9050: 0.4257
Loss at step 9060: 0.5477
Loss at step 9070: 0.6465
Loss at step 9080: 0.0805
Loss at step 9090: 0.3530
Loss at step 9100: 0.5949
Loss at step 9110: 0.0563
Loss at step 9120: 1.2695
Loss at step 9130: 2.2070
Loss at step 9140: 0.8258
Loss at step 9150: 0.6863
Loss at step 9160: 0.6197
Loss at step 9170: 1.8873
Loss at step 9180: 0.1112
Loss at step 9190: 0.3568
Loss at step 9200: 0.3534
Loss at step 9210: 0.4413
Loss at step 9220: 0.6366
Loss at step 9230: 0.8031
Loss at step 9240: 0.9771
Loss at step 9250: 0.2896
Loss at step 9260: 0.7711
Loss at step 9270: 0.8798
Loss at step 9280: 0.7785
Loss at step 9290: 0.5572
Loss at step 9300: 0.3237
Loss at step 9310: 0.7408
Loss at step 9320: 0.4357
Loss at step 9330: 1.0456
Loss at step 9340: 0.6270
Loss at step 9350: 0.5014
Loss at step 9360: 1.0680
Loss at step 9370: 0.6006
Loss at step 9380: 0.8178
Loss at step 9390: 1.0423
Loss at step 9400: 0.4834
Loss at step 9410: 0.6152
Loss at step 9420: 0.4226
Loss at step 9430: 0.7332
Loss at step 9440: 0.5960
Loss at step 9450: 0.7124
Loss at step 9460: 0.1301
Loss at step 9470: 1.2574
Loss at step 9480: 1.3084
Loss at step 9490: 0.2835
Loss at step 9500: 0.4750
Loss at step 9510: 0.4465
Loss at step 9520: 0.1494
Loss at step 9530: 0.3144
Loss at step 9540: 0.5755
Loss at step 9550: 0.5134
Loss at step 9560: 0.5753
Loss at step 9570: 0.4224
Loss at step 9580: 0.6553
Loss at step 9590: 0.4496
Loss at step 9600: 0.5849
Loss at step 9610: 0.6334
Loss at step 9620: 1.3437
Loss at step 9630: 0.6446
Loss at step 9640: 0.7336
Loss at step 9650: 1.1620
Loss at step 9660: 0.9736
Loss at step 9670: 0.3561
Loss at step 9680: 1.5566
Loss at step 9690: 0.6504
Loss at step 9700: 1.3521
Loss at step 9710: 0.5034
Loss at step 9720: 0.1132
Loss at step 9730: 0.7992
Loss at step 9740: 0.5820
Loss at step 9750: 1.0730
Loss at step 9760: 0.2409
Loss at step 9770: 0.7858
Loss at step 9780: 0.6257
Loss at step 9790: 0.1732
Loss at step 9800: 1.0340
Loss at step 9810: 0.3619
Loss at step 9820: 0.4386
Loss at step 9830: 0.5175
Loss at step 9840: 0.2751
Loss at step 9850: 0.3360
Loss at step 9860: 1.1010
Loss at step 9870: 0.1310
Loss at step 9880: 0.3295
Loss at step 9890: 1.0924
Loss at step 9900: 0.2240
Loss at step 9910: 0.4599
Loss at step 9920: 0.4229
Loss at step 9930: 1.0017
Loss at step 9940: 0.6873
Loss at step 9950: 0.1175
Loss at step 9960: 0.3212
Loss at step 9970: 0.3397
Loss at step 9980: 0.3553
Loss at step 9990: 1.4392
Loss at step 10000: 0.3157
Loss at step 10010: 0.1909
Loss at step 10020: 0.2909
Loss at step 10030: 0.4901
Loss at step 10040: 0.8223
Loss at step 10050: 0.9260
Loss at step 10060: 0.4804
Loss at step 10070: 0.1446
Loss at step 10080: 1.0319
Loss at step 10090: 0.4364
Loss at step 10100: 0.6315
Loss at step 10110: 0.8054
Loss at step 10120: 2.2431
Loss at step 10130: 1.5758
Loss at step 10140: 1.0653
Loss at step 10150: 0.1751
Loss at step 10160: 0.5170
Loss at step 10170: 0.4867
Loss at step 10180: 0.2877
Loss at step 10190: 0.2988
Loss at step 10200: 0.0310
Loss at step 10210: 0.3910
Loss at step 10220: 1.3835
Loss at step 10230: 0.3960
Loss at step 10240: 0.7228
Loss at step 10250: 0.2881
Loss at step 10260: 1.2321
Loss at step 10270: 0.3747
Loss at step 10280: 1.5489
Loss at step 10290: 0.8830
Loss at step 10300: 0.5666
Loss at step 10310: 0.7237
Loss at step 10320: 0.5531
Loss at step 10330: 0.9726
Loss at step 10340: 0.2094
Loss at step 10350: 0.5554
Loss at step 10360: 0.6123
Loss at step 10370: 0.3162
Loss at step 10380: 0.2457
Loss at step 10390: 0.5518
Loss at step 10400: 0.5367
Loss at step 10410: 0.2594
Loss at step 10420: 0.6460
Loss at step 10430: 0.7398
Loss at step 10440: 0.4409
Loss at step 10450: 0.3267
Loss at step 10460: 1.6172
Loss at step 10470: 0.2644
Loss at step 10480: 0.4203
Loss at step 10490: 0.5568
Loss at step 10500: 1.1565
Loss at step 10510: 0.1559
Loss at step 10520: 0.0458
Loss at step 10530: 0.8790
Loss at step 10540: 0.6788
Loss at step 10550: 0.0021
Loss at step 10560: 0.0950
Loss at step 10570: 0.8214
Loss at step 10580: 0.5519
Loss at step 10590: 0.5309
Loss at step 10600: 1.2006
Loss at step 10610: 0.8026
Loss at step 10620: 0.6184
Loss at step 10630: 0.3018
Loss at step 10640: 0.0054
Loss at step 10650: 0.5131
Loss at step 10660: 0.6175
Loss at step 10670: 0.1364
Loss at step 10680: 1.1901
Loss at step 10690: 0.7787
Loss at step 10700: 0.5803
Loss at step 10710: 1.3980
Loss at step 10720: 0.3146
Loss at step 10730: 0.1022
Loss at step 10740: 1.1081
Loss at step 10750: 0.4031
Loss at step 10760: 0.2714
Loss at step 10770: 0.6478
Loss at step 10780: 1.1643
Loss at step 10790: 0.4122
Loss at step 10800: 1.2248
Loss at step 10810: 0.7220
Loss at step 10820: 0.2754
Loss at step 10830: 0.7167
Loss at step 10840: 1.4383
Loss at step 10850: 0.7897
Loss at step 10860: 0.4767
Loss at step 10870: 0.1612
Loss at step 10880: 0.2396
Loss at step 10890: 0.4105
Loss at step 10900: 0.0490
Loss at step 10910: 0.4240
Loss at step 10920: 0.9338
Loss at step 10930: 1.1197
Loss at step 10940: 0.6265
Loss at step 10950: 0.7697
Using the latest cached version of the module from /home/gaya/.cache/huggingface/modules/datasets_modules/metrics/recall/39d849ff49b976b6a0fd96ded18937147c0acfb9178109a493908b0275bbcc85 (last modified on Sat Nov 30 13:38:18 2024) since it couldn't be found locally at recall, or remotely on the Hugging Face Hub.
Using the latest cached version of the module from /home/gaya/.cache/huggingface/modules/datasets_modules/metrics/f1/4f006eef192effdc533301c01aff7e4922b5a427fbdf53c50b3db69887dbdada (last modified on Sat Nov 30 13:38:19 2024) since it couldn't be found locally at f1, or remotely on the Hugging Face Hub.
Using the latest cached version of the module from /home/gaya/.cache/huggingface/modules/datasets_modules/metrics/recall/39d849ff49b976b6a0fd96ded18937147c0acfb9178109a493908b0275bbcc85 (last modified on Sat Nov 30 13:38:18 2024) since it couldn't be found locally at recall, or remotely on the Hugging Face Hub.
Using the latest cached version of the module from /home/gaya/.cache/huggingface/modules/datasets_modules/metrics/f1/4f006eef192effdc533301c01aff7e4922b5a427fbdf53c50b3db69887dbdada (last modified on Sat Nov 30 13:38:19 2024) since it couldn't be found locally at f1, or remotely on the Hugging Face Hub.
***** Running testing *****
  Num examples = 1422
  Instantaneous batch size per device = 4
  Total eval batch size = 4
{'accuracy': 0.730901, 'precision': [0.831732, 0.429651, 0.572664], 'recall': [0.900516, 0.407462, 0.406634], 'f1': [0.864759, 0.418263, 0.475575]}
