Parameter 'function'=<function get_omission_datasets.<locals>.pair_func at 0x7b47391ad280> of the transform datasets.arrow_dataset.Dataset._map_single couldn't be hashed properly, a random hash was used instead. Make sure your transforms and parameters are serializable with pickle or dill for the dataset fingerprinting and caching to work. If you reuse this transform, the caching mechanism will consider it to be different from the previous calls and recompute everything. This warning is only showed once. Subsequent hashing failures won't be showed.
Sample 382554 of the training set: {'input_ids': [0, 44518, 39322, 35, 166, 33, 5, 27362, 98, 24, 18, 117, 936, 479, 2, 2, 36926, 13700, 31275, 802, 14, 5, 1901, 4972, 197, 28, 205, 13, 19888, 472, 7, 5, 6063, 797, 4, 50118, 44518, 39322, 2528, 14, 24, 115, 45, 28, 1365, 7, 304, 5, 20808, 2441, 8, 6741, 31275, 18, 2979, 4, 50118, 33347, 4827, 1507, 6, 5, 165, 1276, 7, 304, 1901, 4972, 5043, 8, 27913, 39322, 1507, 4, 2], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 1}.
***** Running training *****
  Num examples = 575970
  Num Epochs = 3
  Instantaneous batch size per device = 32
  Total train batch size (w. parallel, distributed & accumulation) = 32
  Gradient Accumulation steps = 1
Loss at step 8340: 0.9211
Loss at step 8350: 0.6753
Loss at step 8360: 0.5453
Loss at step 8370: 0.5372
Loss at step 8380: 0.4890
Loss at step 8390: 0.4716
Loss at step 8400: 0.7409
Loss at step 8410: 0.6320
Loss at step 8420: 0.6159
Loss at step 8430: 0.5569
Loss at step 8440: 0.9218
Loss at step 8450: 0.8223
Loss at step 8460: 0.6774
Loss at step 8470: 0.7583
Loss at step 8480: 0.5870
Loss at step 8490: 0.5453
Loss at step 8500: 0.6102
Loss at step 8510: 0.5437
Loss at step 8520: 0.5786
Loss at step 8530: 0.5577
Loss at step 8540: 0.8600
Loss at step 8550: 0.3497
Loss at step 8560: 0.5294
Loss at step 8570: 0.9158
Loss at step 8580: 0.3728
Loss at step 8590: 0.3718
Loss at step 8600: 0.4492
Loss at step 8610: 0.7815
Loss at step 8620: 0.8454
Loss at step 8630: 0.6856
Loss at step 8640: 0.6245
Loss at step 8650: 1.1196
Loss at step 8660: 0.8595
Loss at step 8670: 0.8051
Loss at step 8680: 0.5448
Loss at step 8690: 0.5174
Loss at step 8700: 0.8855
Loss at step 8710: 0.8692
Loss at step 8720: 0.8620
Loss at step 8730: 0.7438
Loss at step 8740: 0.8507
Loss at step 8750: 0.6419
Loss at step 8760: 0.6267
Loss at step 8770: 0.3421
Loss at step 8780: 0.5382
Loss at step 8790: 0.4811
Loss at step 8800: 0.4591
Loss at step 8810: 0.4678
Loss at step 8820: 0.7607
Loss at step 8830: 0.5601
Loss at step 8840: 0.3670
Loss at step 8850: 0.6014
Loss at step 8860: 0.6272
Loss at step 8870: 0.7548
Loss at step 8880: 0.4901
Loss at step 8890: 0.6770
Loss at step 8900: 0.6918
Loss at step 8910: 0.9161
Loss at step 8920: 0.4967
Loss at step 8930: 0.6743
Loss at step 8940: 0.4075
Loss at step 8950: 0.7281
Loss at step 8960: 0.6634
Loss at step 8970: 0.4533
Loss at step 8980: 0.5571
Loss at step 8990: 0.7235
Loss at step 9000: 0.5105
Loss at step 9010: 0.6538
Loss at step 9020: 0.6831
Loss at step 9030: 0.6814
Loss at step 9040: 0.6861
Loss at step 9050: 0.6784
Loss at step 9060: 1.0155
Loss at step 9070: 0.7287
Loss at step 9080: 0.6318
Loss at step 9090: 0.5029
Loss at step 9100: 0.7413
Loss at step 9110: 0.4885
Loss at step 9120: 0.6351
Loss at step 9130: 1.1477
Loss at step 9140: 0.5329
Loss at step 9150: 0.2860
Loss at step 9160: 0.6289
Loss at step 9170: 0.6420
Loss at step 9180: 0.5432
Loss at step 9190: 0.7158
Loss at step 9200: 0.7711
Loss at step 9210: 0.6053
Loss at step 9220: 0.5489
Loss at step 9230: 0.6913
Loss at step 9240: 0.5920
Loss at step 9250: 0.8367
Loss at step 9260: 0.6183
Loss at step 9270: 0.6643
Loss at step 9280: 0.6001
Loss at step 9290: 0.4286
Loss at step 9300: 0.6241
Loss at step 9310: 0.7333
Loss at step 9320: 0.8199
Loss at step 9330: 0.7407
Loss at step 9340: 0.4224
Loss at step 9350: 0.7365
Loss at step 9360: 0.8171
Loss at step 9370: 0.4273
Loss at step 9380: 0.7936
Loss at step 9390: 0.6126
Loss at step 9400: 0.6770
Loss at step 9410: 0.6058
Loss at step 9420: 0.7638
Loss at step 9430: 0.6499
Loss at step 9440: 0.7418
Loss at step 9450: 0.6722
Loss at step 9460: 0.9218
Loss at step 9470: 0.7857
Loss at step 9480: 0.7061
Loss at step 9490: 0.7402
Loss at step 9500: 0.7207
Loss at step 9510: 0.3581
Loss at step 9520: 0.4143
Loss at step 9530: 0.6267
Loss at step 9540: 0.5366
Loss at step 9550: 0.7773
Loss at step 9560: 0.7974
Loss at step 9570: 0.7639
Loss at step 9580: 0.6587
Loss at step 9590: 0.7284
Loss at step 9600: 0.6388
Loss at step 9610: 0.7680
Loss at step 9620: 0.6340
Loss at step 9630: 0.6214
Loss at step 9640: 0.3608
Loss at step 9650: 0.4414
Loss at step 9660: 0.4689
Loss at step 9670: 0.5057
Loss at step 9680: 0.6186
Loss at step 9690: 0.4639
Loss at step 9700: 0.6164
Loss at step 9710: 0.8028
Loss at step 9720: 0.7496
Loss at step 9730: 0.7845
Loss at step 9740: 0.3612
Loss at step 9750: 0.8909
Loss at step 9760: 0.5582
Loss at step 9770: 0.4779
Loss at step 9780: 0.3922
Loss at step 9790: 0.8237
Loss at step 9800: 0.6113
Loss at step 9810: 0.5758
Loss at step 9820: 0.5572
Loss at step 9830: 0.6258
Loss at step 9840: 0.7108
Loss at step 9850: 0.6820
Loss at step 9860: 1.0408
Loss at step 9870: 0.6273
Loss at step 9880: 0.6133
Loss at step 9890: 0.6078
Loss at step 9900: 0.7440
Loss at step 9910: 0.7063
Loss at step 9920: 0.4076
Loss at step 9930: 0.6861
Loss at step 9940: 0.8293
Loss at step 9950: 0.5254
Loss at step 9960: 0.6913
Loss at step 9970: 0.6726
Loss at step 9980: 0.8275
Loss at step 9990: 0.7960
Loss at step 10000: 0.6042
Loss at step 10010: 0.3294
Loss at step 10020: 0.5286
Loss at step 10030: 0.6769
Loss at step 10040: 0.6845
Loss at step 10050: 0.7967
Loss at step 10060: 0.5589
Loss at step 10070: 0.8612
Loss at step 10080: 0.6033
Loss at step 10090: 0.6531
Loss at step 10100: 0.9064
Loss at step 10110: 0.5522
Loss at step 10120: 0.5785
Loss at step 10130: 0.4199
Loss at step 10140: 0.9447
Loss at step 10150: 0.4261
Loss at step 10160: 0.6135
Loss at step 10170: 0.8418
Loss at step 10180: 0.5094
Loss at step 10190: 0.5475
Loss at step 10200: 0.5410
Loss at step 10210: 0.6191
Loss at step 10220: 0.6403
Loss at step 10230: 0.5618
Loss at step 10240: 0.6206
Loss at step 10250: 0.5414
Loss at step 10260: 0.6707
Loss at step 10270: 0.7455
Loss at step 10280: 0.5558
Loss at step 10290: 0.5489
Loss at step 10300: 0.5316
Loss at step 10310: 0.9729
Loss at step 10320: 0.7316
Loss at step 10330: 0.7341
Loss at step 10340: 0.6609
Loss at step 10350: 0.4821
Loss at step 10360: 0.5708
Loss at step 10370: 0.7203
Loss at step 10380: 0.5653
Loss at step 10390: 0.4837
Loss at step 10400: 0.8513
Loss at step 10410: 0.7552
Loss at step 10420: 0.5704
Loss at step 10430: 0.7759
Loss at step 10440: 0.3929
Loss at step 10450: 0.4888
Loss at step 10460: 0.7421
Loss at step 10470: 0.6200
Loss at step 10480: 0.3971
Loss at step 10490: 0.4763
Loss at step 10500: 0.7411
Loss at step 10510: 0.6820
Loss at step 10520: 0.7872
Loss at step 10530: 0.5597
Loss at step 10540: 0.5379
Loss at step 10550: 0.4841
Loss at step 10560: 0.7271
Loss at step 10570: 0.5225
Loss at step 10580: 0.4333
Loss at step 10590: 0.6325
Loss at step 10600: 0.7908
Loss at step 10610: 0.8098
Loss at step 10620: 0.4893
Loss at step 10630: 0.9300
Loss at step 10640: 0.5421
Loss at step 10650: 0.6703
Loss at step 10660: 0.7080
Loss at step 10670: 0.6294
Loss at step 10680: 0.5267
Loss at step 10690: 0.7328
Loss at step 10700: 0.8462
Loss at step 10710: 0.5416
Loss at step 10720: 0.6710
Loss at step 10730: 0.6171
Loss at step 10740: 0.4753
Loss at step 10750: 0.7383
Loss at step 10760: 0.6351
Loss at step 10770: 0.5404
Loss at step 10780: 0.6896
Loss at step 10790: 0.4864
Loss at step 10800: 0.7706
Loss at step 10810: 0.5693
Loss at step 10820: 0.4605
Loss at step 10830: 1.0272
Loss at step 10840: 0.6754
Loss at step 10850: 0.6671
Loss at step 10860: 0.7002
Loss at step 10870: 0.5917
Loss at step 10880: 0.6066
Loss at step 10890: 0.8771
Loss at step 10900: 0.7602
Loss at step 10910: 0.5958
Loss at step 10920: 0.6085
Loss at step 10930: 0.6293
Loss at step 10940: 0.5478
Loss at step 10950: 0.6056
Loss at step 10960: 0.8614
Loss at step 10970: 0.7656
Loss at step 10980: 0.7574
Loss at step 10990: 0.6079
Loss at step 11000: 0.7362
Loss at step 11010: 0.3639
Loss at step 11020: 0.6868
Loss at step 11030: 0.7255
Loss at step 11040: 0.8726
Loss at step 11050: 0.5466
Loss at step 11060: 0.7254
Loss at step 11070: 0.7542
Loss at step 11080: 0.5782
Loss at step 11090: 0.7408
Loss at step 11100: 0.6562
Loss at step 11110: 0.8088
Loss at step 11120: 0.6710
Loss at step 11130: 0.6320
Loss at step 11140: 0.6228
Loss at step 11150: 0.6211
Loss at step 11160: 0.9495
Loss at step 11170: 0.7281
Loss at step 11180: 0.6680
Loss at step 11190: 0.7763
Loss at step 11200: 0.6803
Loss at step 11210: 0.8233
Loss at step 11220: 0.6222
Loss at step 11230: 0.6794
Loss at step 11240: 0.5557
Loss at step 11250: 0.7358
Loss at step 11260: 0.4357
Loss at step 11270: 0.8165
Loss at step 11280: 0.5494
Loss at step 11290: 0.5373
Loss at step 11300: 0.7328
Loss at step 11310: 0.6149
Loss at step 11320: 0.5429
Loss at step 11330: 0.7421
Loss at step 11340: 0.6769
Loss at step 11350: 0.4127
Loss at step 11360: 0.7596
Loss at step 11370: 0.7686
Loss at step 11380: 0.3627
Loss at step 11390: 0.6098
Loss at step 11400: 0.7326
Loss at step 11410: 0.7369
Loss at step 11420: 0.8629
Loss at step 11430: 0.5902
Loss at step 11440: 0.8027
Loss at step 11450: 0.6084
Loss at step 11460: 0.6458
Loss at step 11470: 0.6716
Loss at step 11480: 0.6844
Loss at step 11490: 0.7280
Loss at step 11500: 0.9475
Loss at step 11510: 0.6772
Loss at step 11520: 0.4064
Loss at step 11530: 0.7507
Loss at step 11540: 0.6772
Loss at step 11550: 0.5637
Loss at step 11560: 0.9715
Loss at step 11570: 0.6727
Loss at step 11580: 0.6810
Loss at step 11590: 0.6271
Loss at step 11600: 0.4875
Loss at step 11610: 0.7013
Loss at step 11620: 0.5412
Loss at step 11630: 0.4137
Loss at step 11640: 0.7362
Loss at step 11650: 0.9953
Loss at step 11660: 0.3600
Loss at step 11670: 0.6780
Loss at step 11680: 0.6539
Loss at step 11690: 0.4623
Loss at step 11700: 0.8356
Loss at step 11710: 0.4092
Loss at step 11720: 0.4738
Loss at step 11730: 0.6983
Loss at step 11740: 0.9386
Loss at step 11750: 0.6755
Loss at step 11760: 0.6022
Loss at step 11770: 0.6488
Loss at step 11780: 0.7845
Loss at step 11790: 0.9194
Loss at step 11800: 0.4813
Loss at step 11810: 0.8677
Loss at step 11820: 0.5013
Loss at step 11830: 0.7977
Loss at step 11840: 0.4489
Loss at step 11850: 0.6717
Loss at step 11860: 0.9460
Loss at step 11870: 0.6326
Loss at step 11880: 0.5277
Loss at step 11890: 0.7562
Loss at step 11900: 0.7546
Loss at step 11910: 0.2994
Loss at step 11920: 0.7288
Loss at step 11930: 0.8571
Loss at step 11940: 0.5666
Loss at step 11950: 0.4918
Loss at step 11960: 0.4850
Loss at step 11970: 0.2926
Loss at step 11980: 0.5985
Loss at step 11990: 0.4534
Loss at step 12000: 0.5010
Loss at step 12010: 0.4915
Loss at step 12020: 0.5438
Loss at step 12030: 0.4686
Loss at step 12040: 0.7358
Loss at step 12050: 0.5988
Loss at step 12060: 0.7329
Loss at step 12070: 0.7446
Loss at step 12080: 0.6125
Loss at step 12090: 0.2849
Loss at step 12100: 1.0152
Loss at step 12110: 0.4798
Loss at step 12120: 0.6729
Loss at step 12130: 0.6780
Loss at step 12140: 0.6472
Loss at step 12150: 0.5987
Loss at step 12160: 0.6210
Loss at step 12170: 0.6282
Loss at step 12180: 0.4161
Loss at step 12190: 0.4718
Loss at step 12200: 0.5333
Loss at step 12210: 0.6050
Loss at step 12220: 0.4327
Loss at step 12230: 0.7428
Loss at step 12240: 0.8071
Loss at step 12250: 0.4817
Loss at step 12260: 0.6351
Loss at step 12270: 0.7798
Loss at step 12280: 0.5472
Loss at step 12290: 1.0120
Loss at step 12300: 0.6176
Loss at step 12310: 0.7469
Loss at step 12320: 0.4788
Loss at step 12330: 0.7140
Loss at step 12340: 0.6658
Loss at step 12350: 0.6761
Loss at step 12360: 0.5379
Loss at step 12370: 0.6386
Loss at step 12380: 0.6663
Loss at step 12390: 0.5988
Loss at step 12400: 0.5403
Loss at step 12410: 0.9521
Loss at step 12420: 0.4725
Loss at step 12430: 0.6869
Loss at step 12440: 0.6144
Loss at step 12450: 0.4740
Loss at step 12460: 0.6318
Loss at step 12470: 0.5275
Loss at step 12480: 0.7607
Loss at step 12490: 0.5347
Loss at step 12500: 0.7534
Loss at step 12510: 0.6779
Loss at step 12520: 0.5338
Loss at step 12530: 0.5343
Loss at step 12540: 0.4100
Loss at step 12550: 0.7591
Loss at step 12560: 0.6450
Loss at step 12570: 0.7032
Loss at step 12580: 0.5076
Loss at step 12590: 0.6676
Loss at step 12600: 0.6846
Loss at step 12610: 0.6162
Loss at step 12620: 0.7552
Loss at step 12630: 0.1979
Loss at step 12640: 0.5459
Loss at step 12650: 0.6167
Loss at step 12660: 0.6857
Loss at step 12670: 0.5402
Loss at step 12680: 0.7448
Loss at step 12690: 0.6294
Loss at step 12700: 0.6137
Loss at step 12710: 0.5490
Loss at step 12720: 0.6791
Loss at step 12730: 0.5576
Loss at step 12740: 0.4920
Loss at step 12750: 0.4820
Loss at step 12760: 0.6785
Loss at step 12770: 0.6025
Loss at step 12780: 0.4742
Loss at step 12790: 0.6700
Loss at step 12800: 0.6144
Loss at step 12810: 0.6144
Loss at step 12820: 0.7805
Loss at step 12830: 0.6035
Loss at step 12840: 0.7424
Loss at step 12850: 0.7372
Loss at step 12860: 0.6714
Loss at step 12870: 0.6600
Loss at step 12880: 0.5727
Loss at step 12890: 0.7716
Loss at step 12900: 0.4968
Loss at step 12910: 0.6777
Loss at step 12920: 0.5841
Loss at step 12930: 0.6120
Loss at step 12940: 0.6295
Loss at step 12950: 0.6047
Loss at step 12960: 0.5893
Loss at step 12970: 0.6679
Loss at step 12980: 0.6947
Loss at step 12990: 0.7564
Loss at step 13000: 1.0622
Loss at step 13010: 0.4812
Loss at step 13020: 0.5459
Loss at step 13030: 0.6323
Loss at step 13040: 1.0200
Loss at step 13050: 0.7546
Loss at step 13060: 0.6742
Loss at step 13070: 0.7275
Loss at step 13080: 0.6633
Loss at step 13090: 0.6179
Loss at step 13100: 0.6242
Loss at step 13110: 0.5268
Loss at step 13120: 0.7321
Loss at step 13130: 0.6251
Loss at step 13140: 0.5353
Loss at step 13150: 0.3997
Loss at step 13160: 0.6078
Loss at step 13170: 0.5342
Loss at step 13180: 0.4636
Loss at step 13190: 0.8653
Loss at step 13200: 0.6078
Loss at step 13210: 0.4230
Loss at step 13220: 0.5491
Loss at step 13230: 0.4038
Loss at step 13240: 0.5844
Loss at step 13250: 0.4707
Loss at step 13260: 0.5582
Loss at step 13270: 0.6814
Loss at step 13280: 0.5733
Loss at step 13290: 0.7667
Loss at step 13300: 0.5192
Loss at step 13310: 0.7605
Loss at step 13320: 1.0874
Loss at step 13330: 0.4362
Loss at step 13340: 0.7361
Loss at step 13350: 0.7899
Loss at step 13360: 0.6808
Loss at step 13370: 0.5400
Loss at step 13380: 0.6566
Loss at step 13390: 0.4109
Loss at step 13400: 0.6031
Loss at step 13410: 0.6349
Loss at step 13420: 0.6024
Loss at step 13430: 0.5814
Loss at step 13440: 0.7653
Loss at step 13450: 0.4829
Loss at step 13460: 0.7107
Loss at step 13470: 0.6781
Loss at step 13480: 0.8140
Loss at step 13490: 0.8739
Loss at step 13500: 0.5594
Loss at step 13510: 0.3191
Loss at step 13520: 0.3388
Loss at step 13530: 0.3890
Loss at step 13540: 0.4163
Loss at step 13550: 1.0150
Loss at step 13560: 0.6102
Loss at step 13570: 0.3929
Loss at step 13580: 0.7209
Loss at step 13590: 0.9337
Loss at step 13600: 0.8311
Loss at step 13610: 0.9608
Loss at step 13620: 0.5791
Loss at step 13630: 0.7059
Loss at step 13640: 0.6828
Loss at step 13650: 0.5542
Loss at step 13660: 0.6577
Loss at step 13670: 0.4115
Loss at step 13680: 0.6017
Loss at step 13690: 0.4149
Loss at step 13700: 0.7791
Loss at step 13710: 0.7788
Loss at step 13720: 0.6529
Loss at step 13730: 0.5904
Loss at step 13740: 0.7064
Loss at step 13750: 0.7807
Loss at step 13760: 0.3788
Loss at step 13770: 0.5482
Loss at step 13780: 0.6664
Loss at step 13790: 0.6928
Loss at step 13800: 0.7455
Loss at step 13810: 0.7612
Loss at step 13820: 0.6712
Loss at step 13830: 0.7387
Loss at step 13840: 0.6230
Loss at step 13850: 0.4823
Loss at step 13860: 0.5499
Loss at step 13870: 0.6177
Loss at step 13880: 0.6383
Loss at step 13890: 0.8127
Loss at step 13900: 0.5373
Loss at step 13910: 0.4940
Loss at step 13920: 0.5605
Loss at step 13930: 0.8678
Loss at step 13940: 0.4821
Loss at step 13950: 0.6572
Loss at step 13960: 0.4243
Loss at step 13970: 0.6083
Loss at step 13980: 0.8190
Loss at step 13990: 0.6139
Loss at step 14000: 0.6682
Loss at step 14010: 0.4732
Loss at step 14020: 0.3548
Loss at step 14030: 0.6425
Loss at step 14040: 0.8997
Loss at step 14050: 0.7542
Loss at step 14060: 0.5521
Loss at step 14070: 0.6990
Loss at step 14080: 0.4905
Loss at step 14090: 0.8761
Loss at step 14100: 0.8057
Loss at step 14110: 0.6134
Loss at step 14120: 0.7819
Loss at step 14130: 0.8581
Loss at step 14140: 0.7456
Loss at step 14150: 0.9110
Loss at step 14160: 0.5038
Loss at step 14170: 0.5865
Loss at step 14180: 0.6691
Loss at step 14190: 0.7846
Loss at step 14200: 0.5795
Loss at step 14210: 0.4732
Loss at step 14220: 0.4842
Loss at step 14230: 0.7087
Loss at step 14240: 0.5483
Loss at step 14250: 0.5399
Loss at step 14260: 0.7370
Loss at step 14270: 0.4985
Loss at step 14280: 0.5939
Loss at step 14290: 0.6031
Loss at step 14300: 0.6657
Loss at step 14310: 0.7945
Loss at step 14320: 0.5331
Loss at step 14330: 0.6757
Loss at step 14340: 0.6650
Loss at step 14350: 0.6132
Loss at step 14360: 0.4861
Loss at step 14370: 0.9179
Loss at step 14380: 0.6247
Loss at step 14390: 0.4923
Loss at step 14400: 0.5915
Loss at step 14410: 0.4073
Loss at step 14420: 0.6728
Loss at step 14430: 0.5499
Loss at step 14440: 0.5406
Loss at step 14450: 0.5445
Loss at step 14460: 0.9231
Loss at step 14470: 0.6604
Loss at step 14480: 0.8573
Loss at step 14490: 0.8917
Loss at step 14500: 0.6604
Loss at step 14510: 0.7505
Loss at step 14520: 0.5395
Loss at step 14530: 1.2251
Loss at step 14540: 0.5543
Loss at step 14550: 0.6927
Loss at step 14560: 0.8145
Loss at step 14570: 0.9398
Loss at step 14580: 0.6802
Loss at step 14590: 0.7292
Loss at step 14600: 0.5994
Loss at step 14610: 0.4231
Loss at step 14620: 0.6758
Loss at step 14630: 0.4712
Loss at step 14640: 0.4164
Loss at step 14650: 0.5487
Loss at step 14660: 0.8016
Loss at step 14670: 0.6846
Loss at step 14680: 0.6650
Loss at step 14690: 0.6253
Loss at step 14700: 0.7335
Loss at step 14710: 0.7291
Loss at step 14720: 0.5580
Loss at step 14730: 0.6457
Loss at step 14740: 0.4137
Loss at step 14750: 0.3484
Loss at step 14760: 0.8754
Loss at step 14770: 1.0187
Loss at step 14780: 0.5188
Loss at step 14790: 0.4688
Loss at step 14800: 0.7234
Loss at step 14810: 0.6183
Loss at step 14820: 0.6399
Loss at step 14830: 0.9672
Loss at step 14840: 0.7515
Loss at step 14850: 0.4985
Loss at step 14860: 0.6584
Loss at step 14870: 0.6809
Loss at step 14880: 0.5650
Loss at step 14890: 0.8648
Loss at step 14900: 0.5998
Loss at step 14910: 0.6527
Loss at step 14920: 0.5037
Loss at step 14930: 0.7958
Loss at step 14940: 0.5280
Loss at step 14950: 1.0713
Loss at step 14960: 0.6650
Loss at step 14970: 0.5993
Loss at step 14980: 0.6607
Loss at step 14990: 0.6130
Loss at step 15000: 0.6954
Loss at step 15010: 0.6703
Loss at step 15020: 0.7153
Loss at step 15030: 0.5747
Loss at step 15040: 0.6014
Loss at step 15050: 0.5303
Loss at step 15060: 0.6682
Loss at step 15070: 0.7822
Loss at step 15080: 0.6579
Loss at step 15090: 0.8011
Loss at step 15100: 0.5567
Loss at step 15110: 0.7320
Loss at step 15120: 0.5517
Loss at step 15130: 0.6991
Loss at step 15140: 0.4643
Loss at step 15150: 0.5417
Loss at step 15160: 0.6190
Loss at step 15170: 0.8674
Loss at step 15180: 0.8092
Loss at step 15190: 0.8751
Loss at step 15200: 0.6628
Loss at step 15210: 0.9034
Loss at step 15220: 0.8036
Loss at step 15230: 0.6667
Loss at step 15240: 0.6242
Loss at step 15250: 0.5187
Loss at step 15260: 0.6132
Loss at step 15270: 0.5979
Loss at step 15280: 0.7122
Loss at step 15290: 0.7478
Loss at step 15300: 0.4764
Loss at step 15310: 0.8172
Loss at step 15320: 0.5184
Loss at step 15330: 0.5525
Loss at step 15340: 0.8205
Loss at step 15350: 0.4570
Loss at step 15360: 0.8888
Loss at step 15370: 0.7136
Loss at step 15380: 0.7968
Loss at step 15390: 0.7303
Loss at step 15400: 0.5888
Loss at step 15410: 0.6650
Loss at step 15420: 0.5386
Loss at step 15430: 0.5204
Loss at step 15440: 0.5999
Loss at step 15450: 0.9241
Loss at step 15460: 0.5628
Loss at step 15470: 0.6798
Loss at step 15480: 0.9201
Loss at step 15490: 0.4970
Loss at step 15500: 0.4833
Loss at step 15510: 1.0264
Loss at step 15520: 0.6080
Loss at step 15530: 0.6005
Loss at step 15540: 0.4956
Loss at step 15550: 0.5920
Loss at step 15560: 0.4654
Loss at step 15570: 0.5871
Loss at step 15580: 0.6708
Loss at step 15590: 0.4287
Loss at step 15600: 0.5375
Loss at step 15610: 0.7922
Loss at step 15620: 0.6041
Loss at step 15630: 0.3574
Loss at step 15640: 0.7166
Loss at step 15650: 0.6211
Loss at step 15660: 0.4912
Loss at step 15670: 0.8078
Loss at step 15680: 0.7472
Loss at step 15690: 0.9405
Loss at step 15700: 0.5157
Loss at step 15710: 0.6063
Loss at step 15720: 0.7591
Loss at step 15730: 0.4188
Loss at step 15740: 0.5022
Loss at step 15750: 0.7325
Loss at step 15760: 0.4248
Loss at step 15770: 0.9003
Loss at step 15780: 0.8746
Loss at step 15790: 0.6109
Loss at step 15800: 0.5823
Loss at step 15810: 0.6507
Loss at step 15820: 0.5533
Loss at step 15830: 0.6542
Loss at step 15840: 0.5430
Loss at step 15850: 0.7356
Loss at step 15860: 0.9087
Loss at step 15870: 0.6795
Loss at step 15880: 0.7599
Loss at step 15890: 0.5923
Loss at step 15900: 0.7220
Loss at step 15910: 0.7920
Loss at step 15920: 0.6814
Loss at step 15930: 0.5958
Loss at step 15940: 0.4249
Loss at step 15950: 0.5442
Loss at step 15960: 0.4891
Loss at step 15970: 1.1226
Loss at step 15980: 0.4898
Loss at step 15990: 0.6008
Loss at step 16000: 0.6414
Loss at step 16010: 0.7823
Loss at step 16020: 0.6254
Loss at step 16030: 0.4211
Loss at step 16040: 0.7248
Loss at step 16050: 0.6155
Loss at step 16060: 0.5526
Loss at step 16070: 0.7539
Loss at step 16080: 0.6085
Loss at step 16090: 0.7265
Loss at step 16100: 0.7211
Loss at step 16110: 0.5996
Loss at step 16120: 0.6661
Loss at step 16130: 0.6211
Loss at step 16140: 0.6677
Loss at step 16150: 0.6580
Loss at step 16160: 0.3610
Loss at step 16170: 0.6151
Loss at step 16180: 0.7954
Loss at step 16190: 0.5341
Loss at step 16200: 0.8130
Loss at step 16210: 0.4289
Loss at step 16220: 0.5512
Loss at step 16230: 0.6282
Loss at step 16240: 0.6782
Loss at step 16250: 0.9197
Loss at step 16260: 0.5501
Loss at step 16270: 0.5093
Loss at step 16280: 0.6317
Loss at step 16290: 0.8324
Loss at step 16300: 0.7842
Loss at step 16310: 0.6375
Loss at step 16320: 0.7428
Loss at step 16330: 0.5957
Loss at step 16340: 0.8544
Loss at step 16350: 0.8899
Loss at step 16360: 0.6250
Loss at step 16370: 0.4998
Loss at step 16380: 0.6536
Loss at step 16390: 0.6448
Loss at step 16400: 1.0843
Loss at step 16410: 0.6816
Loss at step 16420: 0.5312
Loss at step 16430: 0.6371
Loss at step 16440: 0.8020
Loss at step 16450: 0.6134
Loss at step 16460: 0.7250
Loss at step 16470: 0.8073
Loss at step 16480: 0.8180
Loss at step 16490: 0.6146
Loss at step 16500: 0.5881
Loss at step 16510: 0.6094
Loss at step 16520: 0.6763
Loss at step 16530: 0.9182
Loss at step 16540: 0.7454
Loss at step 16550: 0.7482
Loss at step 16560: 0.8193
Loss at step 16570: 0.6651
Loss at step 16580: 0.5690
Loss at step 16590: 0.7144
Loss at step 16600: 0.8550
Loss at step 16610: 0.6261
Loss at step 16620: 0.5835
Loss at step 16630: 0.6982
Loss at step 16640: 0.4952
Loss at step 16650: 0.5760
Loss at step 16660: 0.7680
Loss at step 16670: 0.6914
Loss at step 16680: 0.6778
Loss at step 16690: 0.8765
Loss at step 16700: 0.8017
Loss at step 16710: 0.4944
Loss at step 16720: 0.7212
Loss at step 16730: 0.6663
Loss at step 16740: 0.7853
Loss at step 16750: 0.6508
Loss at step 16760: 0.7977
Loss at step 16770: 0.5429
Loss at step 16780: 0.5470
Loss at step 16790: 0.6218
Loss at step 16800: 0.5481
Loss at step 16810: 0.6062
Loss at step 16820: 0.5871
Loss at step 16830: 0.8333
Loss at step 16840: 0.4688
Loss at step 16850: 0.6599
Loss at step 16860: 0.9319
Loss at step 16870: 0.7865
Loss at step 16880: 0.5659
Loss at step 16890: 0.6928
Loss at step 16900: 0.5035
Loss at step 16910: 0.7316
Loss at step 16920: 0.5970
Loss at step 16930: 0.4177
Loss at step 16940: 0.4175
Loss at step 16950: 0.6818
Loss at step 16960: 0.4727
Loss at step 16970: 0.6353
Loss at step 16980: 0.4902
Loss at step 16990: 0.8175
Loss at step 17000: 0.7186
Loss at step 17010: 0.5595
Loss at step 17020: 0.2967
Loss at step 17030: 0.8132
Loss at step 17040: 0.7469
Loss at step 17050: 0.5249
Loss at step 17060: 0.6783
Loss at step 17070: 0.4228
Loss at step 17080: 0.6973
Loss at step 17090: 0.5743
Loss at step 17100: 0.5436
Loss at step 17110: 0.5001
Loss at step 17120: 0.7404
Loss at step 17130: 0.4363
